Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
522,43.78713608,522,108.8259201,522,34.53060913,522,65.1882782,522,65.63223267,522,34.02251434,
521,43.62169647,521,108.8001404,521,34.54652023,521,65.19353485,521,65.61898041,521,34.03797913,
520,43.47032166,520,108.7697525,520,34.56682968,520,65.18623352,520,65.61315918,520,34.04848862,
519,43.31945801,519,108.7482834,519,34.56504059,519,65.17212677,519,65.59999847,519,34.04916763,
518,43.15057373,518,108.7176056,518,34.57948685,518,65.18492126,518,65.57357025,518,34.06643677,
517,42.9966011,517,108.6796188,517,34.58333588,517,65.17196655,517,65.55638885,517,34.07798004,
516,42.84611893,516,108.6306686,516,34.57533264,516,65.1619339,516,65.55818939,516,34.09496689,
515,42.68096161,515,108.5796204,515,34.59833527,515,65.14465332,515,65.54987335,515,34.11116409,
514,42.53143692,514,108.5279922,514,34.60241699,514,65.14031219,514,65.54891205,514,34.11784363,
513,42.37042236,513,108.4720764,513,34.60819626,513,65.12448883,513,65.53536987,513,34.12664413,
512,42.21561432,512,108.4243317,512,34.62240219,512,65.12015533,512,65.52318573,512,34.14478683,
511,42.05340576,511,108.3670883,511,34.62728119,511,65.10507202,511,65.51048279,511,34.14878082,
510,41.89558411,510,108.3147202,510,34.64108658,510,65.08960724,510,65.4934845,510,34.15660858,
509,41.72972488,509,108.2436523,509,34.64995956,509,65.10510254,509,65.48958588,509,34.16442108,
508,41.57220459,508,108.1719513,508,34.65220642,508,65.07780457,508,65.48718262,508,34.17974854,
507,41.41885376,507,108.096611,507,34.67213821,507,65.07194519,507,65.47387695,507,34.18859482,
506,41.25730515,506,108.0164185,506,34.6924324,506,65.06578064,506,65.46121979,506,34.2025528,
505,41.08964157,505,107.9396515,505,34.6921196,505,65.06269073,505,65.44380951,505,34.21176147,
504,40.94339752,504,107.8574295,504,34.68947983,504,65.04058075,504,65.43502808,504,34.21867752,
503,40.78412628,503,107.7687836,503,34.71588516,503,65.03436279,503,65.42725372,503,34.22591019,
502,40.62730789,502,107.6810379,502,34.70603943,502,65.01934052,502,65.41615295,502,34.23149109,
501,40.47371674,501,107.5777664,501,34.73376083,501,65.00746155,501,65.41937256,501,34.24635696,
500,40.32157898,500,107.4748611,500,34.7218895,500,64.97831726,500,65.41127014,500,34.24996567,
499,40.15572357,499,107.3691025,499,34.76921463,499,64.98329926,499,65.39936829,499,34.25936127,
498,40.00826263,498,107.2591095,498,34.77409363,498,64.96476746,498,65.39104462,498,34.25920486,
497,39.85971069,497,107.1369019,497,34.77255249,497,64.95204926,497,65.38939667,497,34.26982498,
496,39.71326828,496,107.0169907,496,34.77622604,496,64.93515778,496,65.37345123,496,34.27752686,
495,39.55554199,495,106.875206,495,34.79935837,495,64.94836426,495,65.3664856,495,34.29204178,
494,39.40995026,494,106.7414856,494,34.81816101,494,64.93379211,494,65.33847046,494,34.30759811,
493,39.27360916,493,106.6066284,493,34.82186127,493,64.91783142,493,65.33320618,493,34.31872177,
492,39.12710571,492,106.457283,492,34.81232071,492,64.903862,492,65.317276,492,34.33828735,
491,38.98562622,491,106.3057556,491,34.84342957,491,64.89105225,491,65.30515289,491,34.34700012,
490,38.84923935,490,106.1574783,490,34.82418442,490,64.8757019,490,65.28975677,490,34.35202026,
489,38.70791626,489,105.9997711,489,34.84030914,489,64.8727417,489,65.27680969,489,34.35335922,
488,38.57546997,488,105.8331833,488,34.86846924,488,64.84938812,488,65.26866913,488,34.36912155,
487,38.44300842,487,105.6496964,487,34.87010574,487,64.85799408,487,65.26419067,487,34.38101578,
486,38.31951141,486,105.4653625,486,34.86392212,486,64.83214569,486,65.26148224,486,34.39556885,
485,38.19520569,485,105.2746277,485,34.90291595,485,64.81030273,485,65.2456131,485,34.40995407,
484,38.06759644,484,105.0859909,484,34.90430832,484,64.8296051,484,65.22743225,484,34.43055725,
483,37.94352341,483,104.9020538,483,34.92174911,483,64.80322266,483,65.21379089,483,34.43264389,
482,37.81505203,482,104.6770096,482,34.93457413,482,64.79750061,482,65.21777344,482,34.44633484,
481,37.69540787,481,104.4912796,481,34.93596268,481,64.78945923,481,65.19482422,481,34.45171356,
480,37.57592773,480,104.2864075,480,34.94591141,480,64.75314331,480,65.18130493,480,34.46257019,
479,37.45290756,479,104.0691833,479,34.98099899,479,64.7425766,479,65.17778778,479,34.4769249,
478,37.33582687,478,103.8687592,478,34.96846771,478,64.74376678,478,65.1498642,478,34.48928833,
477,37.20497131,477,103.6501617,477,34.97245789,477,64.72344208,477,65.14068604,477,34.49704361,
