Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
464,35.5569725,464,100.5821228,464,35.11299515,464,64.48461151,464,64.90570068,464,34.63201523,
463,35.43776703,463,100.3186798,463,35.05741882,463,64.45840454,463,64.88774872,463,34.64451599,
462,35.32314682,462,100.0452271,462,35.11969376,462,64.4407959,462,64.87982178,462,34.65382767,
461,35.19625854,461,99.76985931,461,35.1281929,461,64.42935944,461,64.8653183,461,34.66672134,
460,35.09521484,460,99.4928894,460,35.14110947,460,64.42341614,460,64.83123016,460,34.6859436,
459,34.99834442,459,99.20044708,459,35.13222504,459,64.37551117,459,64.81525421,459,34.69366837,
458,34.89169693,458,98.87963104,458,35.14546967,458,64.36642456,458,64.81409454,458,34.71070099,
457,34.78462601,457,98.56680298,457,35.16029358,457,64.3635788,457,64.8030014,457,34.72981262,
456,34.6845665,456,98.24886322,456,35.18564224,456,64.35978699,456,64.78592682,456,34.74424744,
455,34.60861969,455,97.92177582,455,35.18990707,455,64.28929138,455,64.77336884,455,34.75741577,
454,34.5255661,454,97.58518219,454,35.1938324,454,64.31534576,454,64.74825287,454,34.76322937,
453,34.44918442,453,97.24673462,453,35.22715378,453,64.29386902,453,64.72476959,453,34.77788162,
452,34.37651825,452,96.89710999,452,35.28282166,452,64.26496887,452,64.7067337,452,34.78939056,
451,34.32315826,451,96.53141785,451,35.24245453,451,64.26490784,451,64.69232178,451,34.80517197,
450,34.26161194,450,96.16564178,450,35.25463486,450,64.27383423,450,64.67469788,450,34.81767654,
449,34.20333481,449,95.79063416,449,35.30183411,449,64.25552368,449,64.65026855,449,34.82799911,
448,34.17216492,448,95.39466095,448,35.28454971,448,64.20641327,448,64.62753296,448,34.85185242,
